customer_id,city,gender,senior_citizen,dependents,tenure_months,phone_service,internet_service,contract,monthly_charges,total_charges,churn_label,cltv
7544-ZVIKX,Roseville,Male,No,Yes,58,Multiple Lines,Fiber optic,One year,83.57295165546077,6004.85,No,5870
0016-QLJIS,Sheridan,Female,No,Yes,65,Multiple Lines,DSL,Two year,90.45,5957.9,No,5509
7508-DQAKK,Shingle Springs,Female,No,No,64,Multiple Lines,DSL,Two year,86.4,5442.05,No,6474
5176-OLSKT,Sloughhouse,Female,No,No,66,Multiple Lines,DSL,Two year,66.9,4370.25,No,5546
9356-AXGMP,Somerset,Male,No,No,38,Multiple Lines,Fiber optic,One year,90.99289721157837,4428.6,No,5461
3556-BVQGL,Sutter Creek,Female,No,No,20,Single Line,No,One year,20.0,416.45,No,3585
8979-CAMGB,Vacaville,Male,Yes,No,64,Multiple Lines,Fiber optic,One year,99.28820260744072,6688.1,No,6100
7581-EBBOU,Volcano,Female,No,No,60,Single Line,DSL,One year,70.15,4224.7,No,4260
5073-RZGBK,West Sacramento,Female,No,Yes,50,Multiple Lines,DSL,One year,80.05,4042.2,No,5823
2192-CKRLV,Wilton,Female,No,No,72,No,DSL,Two year,49.2,3580.95,No,4700
3154-HMWUU,Winters,Male,No,No,60,Single Line,No,Two year,20.5,1198.8,No,5848
6119-SPUDB,Woodland,Male,No,No,46,No,DSL,Two year,38.25,1755.35,No,2653
6522-OIQSX,Alta,Female,No,Yes,69,No,DSL,Two year,54.95,3772.5,No,4175
7813-ZGGAW,Applegate,Male,Yes,No,31,Multiple Lines,Fiber optic,Month-to-month,87.25860348838572,2877.95,No,3364
8748-HFWBO,Camino,Male,No,Yes,19,Single Line,No,One year,19.9,357.7,No,5964
1052-QJIBV,Colfax,Female,No,Yes,71,Single Line,No,Two year,19.9,1397.3,No,6015
1319-YLZJG,Dutch Flat,Male,No,No,12,Single Line,Fiber optic,Month-to-month,109.90495824488542,959.9,No,2499
0723-FDLAY,Gold Run,Male,No,No,44,Multiple Lines,DSL,One year,85.25,3704.15,No,2292
3050-RLLXC,Kyburz,Female,No,Yes,56,Multiple Lines,DSL,Two year,81.25,4620.4,No,5907
9298-WGMRW,Echo Lake,Female,No,No,72,Multiple Lines,Fiber optic,Two year,79.53813354347847,8312.75,No,4697
3088-LHEFH,Pollock Pines,Female,No,No,11,Multiple Lines,Fiber optic,Month-to-month,95.88378961971455,929.3,No,3885
6583-KQJLK,Twin Bridges,Female,Yes,No,15,Single Line,Fiber optic,Month-to-month,93.61109240379568,1285.05,No,5868
8544-JNBOX,Weimar,Male,No,No,72,Single Line,No,Two year,20.8,1521.2,No,4626
6681-ZSEXG,Rancho Cordova,Male,No,No,56,Multiple Lines,DSL,Two year,59.5,3389.25,No,5477
6139-ZZRBQ,Granite Bay,Male,Yes,No,64,Single Line,No,Two year,20.05,1198.05,No,4309
6116-RFVHN,Roseville,Female,No,No,34,Multiple Lines,Fiber optic,Month-to-month,92.90838481646648,3414.65,No,3744
8884-FEEWR,El Dorado Hills,Male,No,No,35,Single Line,No,One year,20.6,754.0,No,2858
3125-RAHBV,Rocklin,Male,No,No,22,Single Line,No,One year,20.3,467.15,No,2768
0373-AIVNJ,Sacramento,Male,No,No,9,No,DSL,One year,39.55,373.0,No,3755
1682-VCOIO,Sacramento,Male,No,No,23,Single Line,No,One year,20.45,481.1,No,3434
2072-ZVJJX,Sacramento,Male,No,No,68,Multiple Lines,No,Two year,25.25,1728.2,No,4571
8849-AYPTR,Sacramento,Male,No,No,33,Single Line,Fiber optic,Month-to-month,99.80100274687516,2964.05,No,3296
9518-IMLHK,Sacramento,Male,No,No,31,Single Line,DSL,Month-to-month,72.45,2156.25,No,3175
3646-ITDGM,Sacramento,Female,No,No,56,Single Line,No,Two year,19.7,1051.9,No,4831
3569-VLDHH,Sacramento,Male,No,Yes,66,Single Line,DSL,One year,75.1,5013.0,No,6123
8224-KDLKN,Sacramento,Male,No,Yes,72,Multiple Lines,No,Two year,25.0,1738.9,No,4275
7594-LZNWR,Sacramento,Male,Yes,No,34,Single Line,Fiber optic,Month-to-month,87.30025474310705,2275.1,No,4478
4001-TSBTV,Sacramento,Female,No,Yes,58,Single Line,Fiber optic,Month-to-month,102.3078535870654,5511.65,No,6423
8727-XDPUD,Sacramento,Male,No,No,37,No,DSL,Two year,35.8,1316.9,No,5658
1043-UXOVO,Sacramento,Female,No,No,71,Multiple Lines,Fiber optic,Two year,95.08980084997181,7993.3,No,4955
1064-FBXNK,Sacramento,Male,No,Yes,1,Single Line,No,One year,19.85,19.85,No,2618
3996-ZNWYK,Sacramento,Male,Yes,Yes,71,Single Line,No,Two year,19.8,1388.45,No,5819
2878-DHMIN,Sacramento,Male,No,Yes,35,Single Line,No,One year,19.9,666.0,No,2334
7762-ONLJY,Sacramento,Female,No,Yes,6,Single Line,No,One year,19.7,94.45,No,4122
5795-BKOYE,Sacramento,Female,No,Yes,69,Single Line,DSL,One year,59.1,4134.7,No,5846
7402-PWYJJ,Sacramento,Female,No,No,53,Multiple Lines,Fiber optic,One year,84.52590278427952,4862.5,No,6439
0018-NYROU,Antelope,Female,No,No,5,Single Line,Fiber optic,Month-to-month,96.8622321639447,351.5,No,5536
7501-VTYLJ,Sacramento,Female,No,Yes,2,Single Line,DSL,Month-to-month,51.55,106.2,No,4057
7608-RGIRO,Marysville,Male,No,Yes,62,Multiple Lines,No,Two year,24.4,1413.0,No,4889
0480-BIXDE,Beale Afb,Female,No,No,19,Single Line,Fiber optic,Month-to-month,93.54193899418334,1743.05,No,3249
5895-QSXOD,Alleghany,Male,No,No,9,Single Line,Fiber optic,Month-to-month,98.96166189189101,657.5,No,3522
9814-AOUDH,Arbuckle,Male,No,No,53,Single Line,No,Two year,19.5,1050.5,No,5625
6175-IRFIT,Bangor,Male,No,No,5,Single Line,Fiber optic,Month-to-month,88.75307442774056,426.35,No,2610
8760-ZRHKE,Berry Creek,Female,Yes,Yes,71,Multiple Lines,DSL,One year,69.2,4982.5,No,5546
1622-HSHSF,Biggs,Female,No,No,1,Single Line,No,Month-to-month,19.55,19.55,No,5607
6749-UTDVX,Brownsville,Male,No,No,72,Multiple Lines,Fiber optic,Two year,91.48338141938324,7634.8,No,6088
5542-DHSXL,Butte City,Female,No,No,4,Single Line,DSL,Month-to-month,54.7,235.05,No,3475
9102-OXKFY,Camptonville,Male,No,No,59,Multiple Lines,DSL,Two year,54.15,3116.15,No,4293
5216-WASFJ,Challenge,Female,Yes,No,31,Multiple Lines,Fiber optic,Month-to-month,83.27936371526512,2633.4,No,5603
7808-DVWEP,Chico,Male,No,No,3,Single Line,No,Month-to-month,20.0,49.65,No,3985
2284-VFLKH,Clipper Mills,Male,No,No,49,Single Line,Fiber optic,One year,81.6079432296487,4920.8,No,4995
0366-NQSHS,Colusa,Male,No,No,2,Single Line,No,Month-to-month,19.35,46.35,No,5863
3807-BPOMJ,Dobbins,Female,No,No,55,Single Line,Fiber optic,One year,82.89125232072824,5276.1,No,6021
3892-NXAZG,Downieville,Male,No,Yes,72,Multiple Lines,Fiber optic,Two year,94.72919672408163,8289.2,No,6254
4948-WBBKL,Dunnigan,Female,Yes,No,36,Multiple Lines,Fiber optic,Month-to-month,89.94150718948255,2659.45,No,5041
4182-BGSIQ,Durham,Female,No,Yes,10,Single Line,No,Month-to-month,19.8,196.75,No,3196
0988-AADSA,Forbestown,Female,No,Yes,72,Multiple Lines,DSL,Two year,80.85,5824.75,No,6317
9972-NKTFD,Forest Ranch,Female,No,No,28,Single Line,DSL,Month-to-month,54.65,1517.5,No,3185
3717-LNXKW,Glenn,Male,No,No,38,Multiple Lines,Fiber optic,Month-to-month,93.56652997917575,3479.05,No,3676
5734-EJKXG,Goodyears Bar,Female,No,No,61,Multiple Lines,Fiber optic,One year,79.71309424580599,7365.7,No,5536
2207-RYYRL,Grass Valley,Male,No,Yes,52,Multiple Lines,No,Two year,24.55,1331.05,No,5535
6729-FZWSY,Penn Valley,Male,No,No,67,Single Line,No,One year,19.45,1195.95,No,5343
9695-IDRZR,Greenville,Female,No,Yes,34,Multiple Lines,Fiber optic,Two year,90.94282932608803,3946.9,No,5104
8144-DGHXP,Gridley,Female,No,No,54,Single Line,DSL,Two year,80.6,4299.95,No,4231
7814-LEEVE,Grass Valley,Female,No,No,1,Single Line,No,Month-to-month,20.3,20.3,No,4215
8631-WUXGY,Magalia,Female,No,Yes,46,Single Line,Fiber optic,Month-to-month,85.30004674532954,4391.25,No,2405
5906-DVAPM,Meridian,Female,No,Yes,55,Multiple Lines,DSL,One year,75.0,4213.9,No,5011
6654-QGBZZ,Nevada City,Female,No,No,1,Single Line,No,Month-to-month,19.9,19.9,No,5057
8348-JLBUG,North San Juan,Male,Yes,No,64,Single Line,Fiber optic,One year,96.92854157128598,5017.7,No,4270
5641-DMBFJ,Oregon House,Female,No,No,58,Multiple Lines,DSL,Two year,84.3,4916.4,No,5724
9200-NLNPD,Orland,Male,No,No,56,No,DSL,One year,54.05,2959.8,No,6445
2664-XJZNO,Oroville,Male,No,Yes,72,Single Line,Fiber optic,Two year,96.07377400728635,7559.55,No,5169
3339-EAQNV,Palermo,Male,Yes,No,72,Multiple Lines,Fiber optic,One year,106.93681139310183,7133.1,No,6156
0921-OHLVP,Paradise,Male,No,No,22,Multiple Lines,Fiber optic,Month-to-month,83.17422318538574,1799.3,No,5357
8350-NYMVI,Chico,Female,No,No,39,No,DSL,Month-to-month,41.1,1597.05,No,3618
1600-DILPE,Richvale,Female,No,No,12,Single Line,DSL,Month-to-month,45.0,524.35,No,4998
0536-ESJEP,Rough And Ready,Male,No,No,54,Single Line,DSL,Two year,74.55,4191.45,No,4544
4654-GGUII,Smartville,Female,No,No,18,No,DSL,One year,40.2,711.95,No,4624
6478-HRRCZ,Stirling City,Male,No,No,32,Single Line,DSL,One year,70.5,2201.75,No,5870
8510-BBWMU,Stonyford,Female,No,No,41,Single Line,No,One year,19.75,806.95,No,5678
6857-TKDJV,Strawberry Valley,Male,No,Yes,67,Multiple Lines,No,Two year,24.65,1620.45,No,4444
2360-RDGRO,Sutter,Male,No,No,65,Multiple Lines,Fiber optic,Month-to-month,79.07645141811369,6812.95,No,5089
0584-BJQGZ,Taylorsville,Female,No,No,25,Multiple Lines,DSL,Month-to-month,78.35,1837.9,No,4855
1360-XFJMR,Washington,Female,No,No,67,Multiple Lines,Fiber optic,One year,87.18459504666788,7344.45,No,4017
5730-RIITO,Willows,Female,Yes,No,43,No,DSL,Month-to-month,33.45,1500.25,No,4757
9058-MJLZC,Yuba City,Female,No,No,24,Single Line,Fiber optic,Month-to-month,99.6649289170617,2283.15,No,3667
0902-XKXPN,Redding,Male,No,Yes,69,Single Line,No,Two year,20.2,1376.5,No,5463
5177-RVZNU,Redding,Female,No,Yes,37,Single Line,No,One year,20.3,755.4,No,4186
0056-EPFBG,Redding,Male,No,Yes,20,No,DSL,Two year,39.4,825.4,No,3899
8993-IZEUX,Adin,Male,No,No,7,Single Line,Fiber optic,Month-to-month,81.2557131884009,488.65,No,4320
8190-ZTQFB,Bieber,Male,No,No,41,No,DSL,One year,51.35,2075.1,No,5622
0931-MHTEM,Big Bar,Female,No,No,54,Single Line,Fiber optic,One year,99.74619606817939,5299.65,No,4478
7515-LODFU,Burney,Male,Yes,No,69,Single Line,No,Two year,20.3,1356.3,No,4042
0440-UEDAI,Callahan,Female,No,No,53,Single Line,Fiber optic,One year,117.94916841962652,5042.75,No,5452
1337-BOZWO,Canby,Male,No,Yes,18,No,DSL,One year,46.4,812.4,No,4003
0868-VJRDR,Cassel,Male,No,No,64,Single Line,Fiber optic,Two year,84.71691123182687,6605.55,No,4337
6344-SFJVH,Shasta Lake,Female,No,No,20,No,DSL,Month-to-month,24.9,505.95,No,5942
3950-VPYJB,Chester,Male,No,Yes,57,Single Line,DSL,One year,59.6,3509.4,No,4778
8041-TMEID,Corning,Male,Yes,No,63,Multiple Lines,Fiber optic,Two year,83.20447987110069,6991.9,No,6453
7321-ZNSLA,Cottonwood,Male,No,Yes,13,No,DSL,Two year,40.55,590.35,No,2898
6941-KXRRV,Dorris,Female,Yes,No,48,Single Line,DSL,One year,58.95,2789.7,No,4815
8727-JQFHV,Dunsmuir,Male,No,Yes,57,Single Line,No,Two year,20.75,1123.15,No,4937
9475-NNDGC,Etna,Male,No,No,71,Multiple Lines,Fiber optic,One year,95.41265051914468,7953.25,No,4068
1355-KUSBG,Fall River Mills,Female,No,Yes,7,Multiple Lines,DSL,Month-to-month,48.8,349.8,No,4785
3688-FTHLT,Flournoy,Female,No,No,16,Multiple Lines,DSL,Month-to-month,63.05,1067.05,No,3214
0899-LIIBW,Forks Of Salmon,Male,No,No,34,Multiple Lines,Fiber optic,Month-to-month,102.38103155134391,3527.3,No,5891
1384-RCUXW,French Gulch,Male,No,No,16,Multiple Lines,Fiber optic,Month-to-month,94.0755174656137,1248.9,No,5183
5825-XJOCM,Gazelle,Male,No,Yes,48,Multiple Lines,DSL,One year,64.4,3035.35,No,2545
6848-YLDFR,Gerber,Male,No,Yes,58,Single Line,DSL,One year,75.2,4300.8,No,4559
8125-QPFJD,Greenview,Female,No,No,72,Multiple Lines,DSL,Two year,84.9,6065.3,No,4447
2320-YKQBO,Grenada,Female,No,No,7,Single Line,No,Month-to-month,19.3,144.95,No,4764
4973-RLZVI,Hornbrook,Female,No,No,30,Single Line,DSL,One year,74.65,2308.6,No,5616
7869-ZYDST,Hyampom,Male,No,No,31,Multiple Lines,DSL,Month-to-month,59.05,1882.8,No,5841
4501-UYKBC,Igo,Female,Yes,No,46,Multiple Lines,DSL,One year,69.1,3255.35,No,3856
1215-EXRMO,Junction City,Male,No,No,50,Single Line,No,Two year,20.55,1067.65,No,4745
2305-MRGLV,Klamath River,Male,No,No,28,Single Line,Fiber optic,Month-to-month,106.1457396115527,2065.4,No,2085
8404-VIOMB,Lakehead,Female,No,No,66,No,DSL,Two year,62.5,4136.4,No,4165
2359-KLTEK,Lookout,Female,No,Yes,41,Single Line,Fiber optic,Month-to-month,82.42991187944268,3848.0,No,3539
5304-EFJLP,Los Molinos,Male,Yes,No,72,Multiple Lines,Fiber optic,Two year,103.95960536262592,8022.85,No,4406
2673-ZALNP,Mcarthur,Female,No,No,7,Single Line,No,One year,19.9,173.15,No,2750
9184-GALIL,Mccloud,Female,No,Yes,38,Single Line,No,Month-to-month,20.45,781.25,No,5587
4393-RYCRE,Macdoel,Male,No,No,44,Single Line,Fiber optic,One year,81.57371658863444,4510.8,No,4588
9746-MDMBK,Manton,Male,No,Yes,47,Multiple Lines,Fiber optic,One year,90.48721220970116,5317.8,No,3729
3162-ZJZFU,Mill Creek,Male,No,Yes,53,Single Line,Fiber optic,Month-to-month,83.17438336838227,4779.45,No,4700
8404-GFGCZ,Millville,Male,No,No,4,Multiple Lines,DSL,Month-to-month,65.6,250.1,No,4552
8875-AKBYH,Mineral,Male,Yes,No,20,Multiple Lines,Fiber optic,Month-to-month,115.46188448905824,1745.2,No,4915
0533-UCAAU,Montgomery Creek,Male,Yes,No,57,Multiple Lines,DSL,One year,71.1,4140.1,No,5462
1394-SUIUH,Mount Shasta,Female,Yes,No,44,Single Line,Fiber optic,Month-to-month,83.55152849236995,3670.5,No,2672
3521-MNKLV,Nubieber,Male,No,No,24,Single Line,DSL,Month-to-month,49.7,1167.8,No,5832
2533-TIBIX,Oak Run,Male,No,Yes,15,No,DSL,Month-to-month,30.2,469.65,No,5825
5092-STPKP,Platina,Female,No,No,24,Single Line,DSL,Month-to-month,56.35,1381.2,No,5128
0114-PEGZZ,Round Mountain,Female,No,No,33,Multiple Lines,Fiber optic,Month-to-month,89.58964021327165,3645.5,No,4800
3359-DSRKA,Scott Bar,Female,No,Yes,58,Single Line,No,Two year,19.85,1158.85,No,6440
8639-NHQEI,Seiad Valley,Female,No,Yes,72,Multiple Lines,Fiber optic,Two year,77.5700602184483,6954.15,No,4213
7161-DFHUF,Shasta,Female,No,No,71,Multiple Lines,No,Two year,23.85,1672.1,No,6166
3720-DBRWL,Tehama,Male,No,No,51,Single Line,DSL,Two year,83.85,4307.1,No,5703
8565-WUXZU,Vina,Male,Yes,No,72,Single Line,Fiber optic,Two year,95.7403812877282,6141.65,No,4240
4994-OBRSZ,Weed,Male,No,Yes,14,Single Line,DSL,Two year,76.1,1054.8,No,2045
0562-FGDCR,Whitmore,Female,No,Yes,72,Multiple Lines,DSL,Two year,74.55,5430.65,No,4703
2436-QBZFP,Yreka,Female,No,Yes,22,No,DSL,Month-to-month,39.2,849.9,No,3288
3420-YJLQT,Alturas,Female,No,No,2,Multiple Lines,Fiber optic,Month-to-month,76.22748778309615,151.75,No,5965
6040-CGACY,Blairsden Graeagle,Female,No,No,15,Single Line,No,Month-to-month,19.6,299.4,No,3195
6582-PLFUU,Cedarville,Male,No,Yes,51,Single Line,No,Two year,19.55,1086.75,No,5974
8242-PDSGJ,Chilcoot,Male,No,No,70,No,DSL,Two year,39.15,2692.75,No,5840
0264-CNITK,Clio,Female,No,Yes,71,Single Line,No,Two year,20.1,1389.6,No,5043
0089-IIQKO,Coleville,Female,No,Yes,39,Multiple Lines,Fiber optic,Month-to-month,90.72834432740717,3767.4,No,4447
7839-NUIAA,Davis Creek,Female,No,Yes,61,Multiple Lines,DSL,Month-to-month,59.8,3641.5,No,5381
6075-QMNRR,Doyle,Female,No,No,52,Single Line,DSL,Month-to-month,49.75,2535.55,No,6334
5966-EMAZU,Fort Bidwell,Male,No,No,64,Multiple Lines,Fiber optic,One year,99.19598071457622,6880.85,No,4576
0440-EKDCF,Herlong,Male,No,No,62,Single Line,DSL,Two year,60.15,3753.2,No,4404
4774-HHGGS,Janesville,Male,No,No,30,Single Line,No,Two year,19.05,637.55,No,2347
2055-BFOCC,Likely,Male,Yes,No,63,Single Line,DSL,One year,84.0,5329.55,No,5688
8180-AKMJV,Litchfield,Female,No,No,1,Single Line,DSL,Month-to-month,44.55,44.55,No,5825
4298-OYIFC,Loyalton,Male,No,No,15,Multiple Lines,Fiber optic,Month-to-month,83.34154578919015,1539.8,No,5640
5566-SOEZD,Madeline,Male,No,Yes,27,Single Line,Fiber optic,One year,99.79587981974917,2209.75,No,5856
9842-EFSYY,Markleeville,Female,No,Yes,4,No,DSL,Month-to-month,57.2,223.75,No,2421
2272-WUSPA,Milford,Female,No,No,72,Multiple Lines,Fiber optic,Two year,94.59829150204973,7751.7,No,4848
4584-LBNMK,Portola,Male,Yes,No,45,Multiple Lines,No,One year,24.7,1174.35,No,5644
3898-GUYTS,Ravendale,Female,Yes,No,45,Multiple Lines,Fiber optic,Month-to-month,78.984461773947,4385.05,No,4735
0930-EHUZA,Calpine,Female,No,No,36,Single Line,DSL,One year,76.35,2606.35,No,4771
9975-SKRNR,Sierraville,Male,No,No,1,Single Line,No,Month-to-month,18.9,18.9,No,4480
3703-KBKZP,Standish,Male,Yes,No,16,Multiple Lines,Fiber optic,Month-to-month,104.56804805747393,1261.35,No,5111
4973-MGTON,Topaz,Female,No,No,71,Single Line,DSL,Two year,84.4,5969.3,No,5619
3682-YEUWS,Tulelake,Male,No,Yes,10,Multiple Lines,No,Month-to-month,24.4,253.9,No,4458
1223-UNPKS,Wendel,Male,No,Yes,20,Single Line,No,Two year,20.05,400.0,No,4328
3446-QDSZF,Homewood,Female,No,No,4,Single Line,DSL,Month-to-month,55.5,227.35,No,2328
5117-IFGPS,Tahoe City,Male,Yes,No,29,Multiple Lines,Fiber optic,Month-to-month,99.49020343193953,2357.75,No,2217
7379-FNIUJ,Olympic Valley,Male,No,No,2,Single Line,Fiber optic,Month-to-month,84.79156340891976,198.5,No,4855
1627-AFWVJ,Tahoe Vista,Female,No,No,29,Single Line,No,Two year,19.4,554.25,No,2265
4486-EFAEB,Los Angeles,Male,No,No,13,Single Line,No,Month-to-month,20.4,251.65,No,2486
0060-FUALY,Los Angeles,Female,No,No,59,Multiple Lines,Fiber optic,Month-to-month,103.79761213360723,5597.65,No,5238
6954-OOYZZ,Los Angeles,Male,No,No,18,Single Line,DSL,Month-to-month,44.35,768.05,No,2935
7088-FBAWU,Los Angeles,Female,No,Yes,17,Single Line,DSL,Month-to-month,74.55,1215.8,No,4451
8313-AFGBW,Los Angeles,Male,No,No,47,Single Line,DSL,Two year,73.6,3522.65,No,4795
3097-IDVPU,Los Angeles,Male,No,Yes,19,Multiple Lines,DSL,Month-to-month,50.1,910.45,No,5749
2197-OMWGI,Los Angeles,Female,Yes,Yes,68,No,DSL,Two year,53.0,3656.25,No,5583
2303-PJYHN,Los Angeles,Female,No,No,2,Single Line,No,Month-to-month,19.85,52.0,No,4107
9795-VOWON,Los Angeles,Male,No,No,7,No,DSL,One year,24.35,150.85,No,4665
1237-WIYYZ,Los Angeles,Female,No,No,18,Single Line,No,Month-to-month,19.55,389.25,No,2386
1987-AUELQ,Los Angeles,Female,No,No,71,Multiple Lines,No,Two year,25.05,1873.7,No,6334
7852-LECYP,Los Angeles,Male,Yes,No,13,Multiple Lines,Fiber optic,Month-to-month,91.93089145300517,1261.0,No,5870
4822-LPTYJ,Los Angeles,Male,No,No,72,Multiple Lines,Fiber optic,Two year,99.95248796953793,7346.2,No,4655
8165-CBKXO,Los Angeles,Male,No,Yes,66,No,DSL,Two year,56.75,3708.4,No,5748
6527-PZFPV,Los Angeles,Male,No,Yes,24,Single Line,No,One year,20.8,469.65,No,4654
9593-CVZKR,Los Angeles,Female,No,Yes,56,Multiple Lines,No,Two year,24.45,1385.85,No,5577
8595-SIZNC,Los Angeles,Female,Yes,No,22,Multiple Lines,No,One year,25.6,548.8,No,2628
5236-XMZJY,Los Angeles,Female,No,No,42,Single Line,DSL,Month-to-month,59.65,2536.55,No,3048
4827-DPADN,Los Angeles,Female,No,Yes,72,Multiple Lines,DSL,Two year,83.3,6042.7,No,4505
2694-CIUMO,Los Angeles,Female,No,No,12,Multiple Lines,Fiber optic,Month-to-month,111.71648585347339,958.25,No,3445
5846-ABOBJ,Los Angeles,Male,No,No,71,Multiple Lines,No,Two year,24.45,1730.65,No,4766
1439-LCGVL,Los Angeles,Female,No,No,26,Single Line,No,One year,19.2,459.6,No,3656
0909-SDHNU,Los Angeles,Female,No,Yes,7,No,DSL,Month-to-month,29.8,201.95,No,4236
4647-XXZAM,Los Angeles,Female,No,Yes,6,Single Line,DSL,Month-to-month,45.5,285.2,No,5450
7740-KKCXF,Los Angeles,Male,No,No,51,No,DSL,Month-to-month,30.05,1529.45,No,5045
5360-XGYAZ,Los Angeles,Male,No,Yes,72,No,DSL,Two year,65.65,4664.5,No,4934
3557-HTYWR,Los Angeles,Female,No,No,47,Multiple Lines,DSL,Two year,74.05,3496.3,No,2831
8920-NAVAY,Los Angeles,Male,Yes,No,62,Multiple Lines,Fiber optic,One year,105.68164620833758,7053.35,No,5166
1699-TLDLZ,Los Angeles,Female,No,Yes,16,Single Line,No,Two year,19.7,301.55,No,5293
5600-PDUJF,Los Angeles,Male,No,No,6,Single Line,DSL,Month-to-month,49.5,312.7,No,5552
0567-XRHCU,Los Angeles,Female,No,Yes,69,No,DSL,Two year,43.95,2960.1,No,4479
2067-QYTCF,Los Angeles,Female,No,No,64,Multiple Lines,Fiber optic,Month-to-month,94.62360752530405,6953.4,No,5455
7407-SUJIZ,Los Angeles,Male,No,No,25,Single Line,No,Month-to-month,20.6,541.5,No,2305
9150-KPBJQ,Los Angeles,Female,No,No,6,Single Line,No,Two year,19.65,116.85,No,3945
0052-DCKON,Los Angeles,Male,No,No,66,Multiple Lines,Fiber optic,One year,88.68936643515825,7942.15,No,5845
3654-ARMGP,Los Angeles,Female,No,No,61,Multiple Lines,DSL,Two year,88.65,5321.25,No,4730
9699-UBQFS,Los Angeles,Female,Yes,No,43,Multiple Lines,Fiber optic,Month-to-month,86.09295548501706,4156.8,No,4745
9367-TCUYN,Los Angeles,Female,No,No,12,Single Line,No,Month-to-month,20.1,223.6,No,5179
1261-FWTTE,Los Angeles,Male,Yes,No,23,No,DSL,Month-to-month,34.65,768.45,No,2307
3528-HFRIQ,Los Angeles,Male,Yes,No,71,No,DSL,Month-to-month,52.3,3765.05,No,5491
0708-SJDIS,West Hollywood,Female,No,No,34,Multiple Lines,DSL,Month-to-month,65.0,2157.5,No,5567
2073-QBVBI,Los Angeles,Female,No,No,41,No,DSL,One year,35.45,1391.65,No,2954
6928-ONTRW,Bell,Female,No,Yes,72,Single Line,No,Two year,19.7,1379.8,No,5451
3320-VEOYC,Beverly Hills,Male,Yes,No,14,Multiple Lines,Fiber optic,Month-to-month,98.64345836120559,1273.3,No,3502
5231-FIQPA,Beverly Hills,Female,No,No,41,Single Line,No,Two year,19.85,810.45,No,3523
6617-WLBQC,Beverly Hills,Female,No,Yes,23,Multiple Lines,Fiber optic,One year,111.17703855504811,1810.85,No,5939
2599-CIPQE,Compton,Male,No,Yes,71,Single Line,Fiber optic,Two year,82.3849377669501,7782.85,No,5737
8774-GSBUN,Compton,Male,No,No,72,Multiple Lines,No,Two year,25.4,1797.1,No,6011
7326-RIGQZ,Culver City,Male,No,Yes,6,Single Line,Fiber optic,Month-to-month,84.75572077770798,377.85,No,2651
1401-FTHFQ,Culver City,Male,No,Yes,23,Single Line,No,One year,20.0,445.3,No,2170
0254-FNMCI,Downey,Female,No,No,72,Single Line,Fiber optic,Two year,99.9946946482868,7624.2,No,5234
1848-LBZHY,Downey,Female,No,No,7,Single Line,DSL,Month-to-month,50.3,355.1,No,2547
8118-TJAFG,Gardena,Male,No,Yes,9,Single Line,Fiber optic,Month-to-month,89.18393999248698,906.85,No,2757
5429-LWCMV,Gardena,Female,No,No,12,Multiple Lines,Fiber optic,Month-to-month,115.63571089203712,1057.55,No,4041
7298-IZWLY,Gardena,Female,No,No,1,Single Line,No,Month-to-month,19.4,19.4,No,2742
9758-MFWGD,Hawthorne,Female,Yes,Yes,48,No,DSL,One year,29.9,1388.75,No,2617
3955-JBZZM,Hermosa Beach,Male,No,No,20,Single Line,Fiber optic,Month-to-month,93.34812476720343,1641.3,No,2317
4815-TUMEQ,Lynwood,Female,No,No,10,Single Line,No,One year,19.3,185.2,No,4190
9909-IDLEK,Malibu,Male,No,Yes,20,Multiple Lines,Fiber optic,Month-to-month,90.14045184260728,1826.7,No,3222
4092-OFQZS,Manhattan Beach,Male,No,No,20,Single Line,No,One year,20.65,417.5,No,4147
1561-BWHIN,Maywood,Male,No,Yes,19,Single Line,No,One year,19.8,344.5,No,4464
9927-DSWDF,Palos Verdes Peninsula,Male,No,No,22,Single Line,Fiber optic,Month-to-month,94.309724742819,2180.55,No,2429
9500-LTVBP,Rancho Palos Verdes,Female,No,No,35,Multiple Lines,Fiber optic,Month-to-month,95.24885448563859,2835.9,No,3999
7252-NTGSS,Redondo Beach,Female,No,No,1,Single Line,DSL,Month-to-month,45.15,45.15,No,4131
8149-AIQCG,Redondo Beach,Male,No,No,39,Multiple Lines,Fiber optic,Month-to-month,94.84214412304696,2730.85,No,3271
1360-JYXKQ,South Gate,Female,Yes,No,54,Single Line,Fiber optic,One year,97.48617599238698,5437.1,No,4118
0899-WZRSD,Marina Del Rey,Male,No,No,56,Multiple Lines,Fiber optic,Month-to-month,95.94282974834594,5794.45,No,5680
3255-GRXMG,Playa Del Rey,Male,No,Yes,18,Single Line,DSL,Month-to-month,45.65,747.2,No,4403
4828-FAZPK,Inglewood,Female,No,Yes,16,Multiple Lines,Fiber optic,Month-to-month,107.5469425218886,1267.95,No,3855
6094-ZIVKX,Inglewood,Female,No,No,68,Single Line,DSL,One year,54.45,3674.95,No,6309
6925-BAYGL,Inglewood,Female,Yes,No,53,Multiple Lines,No,Two year,25.1,1275.6,No,5295
3262-EIDHV,Inglewood,Female,No,Yes,72,Multiple Lines,DSL,Two year,84.7,5893.9,No,6375
